Symbol,expiry_date,fetch_time,Spot Price,ATM Strike,CE OI,CE Chg in OI,CE Volume,CE IV,CE LTP,CE Bid Qty,CE Bid,CE Ask,CE Ask Qty,CE Delta,CE Theta,CE Gamma,CE Vega,Strike Price,PE Bid Qty,PE Bid,PE Ask,PE Ask Qty,PE LTP,PE IV,PE Volume,PE Chg in OI,PE OI,PE Delta,PE Theta,PE Gamma,PE Vega,timestamp
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,10980,-180,2220,14.11,1630.00,180,1488.40,1620.00,30,0.84,-25.93,0.00,27.12,54800.00,150,193.80,201.00,60,201.00,16.38,329550,27570,104400,-0.20,-14.63,0.00,30.63,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,8670,-180,1470,14.00,1544.95,30,1517.00,1547.05,60,0.82,-26.39,0.00,28.68,54900.00,30,214.00,218.95,30,217.45,16.23,317640,29430,98340,-0.21,-14.98,0.00,31.91,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,496440,-9060,217500,13.50,1449.60,360,1440.05,1456.00,30,0.81,-26.22,0.00,29.61,55000.00,1170,233.00,235.00,90,234.30,16.05,2762640,-93840,1280490,-0.23,-15.26,0.00,33.15,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,14370,-270,4590,13.81,1380.00,60,1365.00,1386.50,30,0.79,-27.29,0.00,31.86,55100.00,30,254.00,256.75,30,257.90,16.03,316350,-4170,112260,-0.24,-15.75,0.00,34.55,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,27990,720,7410,13.70,1299.30,30,1257.55,1311.70,30,0.77,-27.65,0.00,33.40,55200.00,420,275.35,279.70,30,275.35,15.79,577290,-10080,140820,-0.26,-15.85,0.00,35.68,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,32010,-540,10380,13.30,1210.45,60,1204.50,1226.75,60,0.76,-27.53,0.00,34.56,55300.00,60,300.00,305.35,60,300.00,15.71,391080,5850,128130,-0.28,-16.15,0.00,36.93,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,33450,-1170,9930,13.68,1150.95,30,1137.00,1168.05,30,0.73,-28.55,0.00,36.56,55400.00,60,329.05,331.95,60,330.75,15.74,542580,-6570,153900,-0.30,-16.58,0.00,38.19,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,305760,-22320,252270,13.79,1084.20,30,1070.00,1084.05,240,0.71,-29.07,0.00,38.08,55500.00,30,358.15,360.00,870,358.50,15.64,1868430,-18180,740550,-0.32,-16.74,0.00,39.28,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,48570,-19860,52200,13.67,1011.55,30,999.00,1019.55,60,0.68,-29.20,0.00,39.32,55600.00,150,385.10,392.05,60,387.00,15.52,699990,-18810,166140,-0.34,-16.79,0.00,40.28,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,88050,-9390,66420,13.50,938.60,30,932.90,943.00,90,0.66,-29.16,0.00,40.42,55700.00,150,420.00,425.20,60,423.90,15.55,631980,-9300,178710,-0.36,-17.02,0.00,41.23,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,149280,8190,171570,13.56,877.45,30,873.35,877.50,270,0.64,-29.39,0.00,41.50,55800.00,210,459.00,461.85,120,462.00,15.55,905460,3720,245940,-0.38,-17.13,0.00,42.06,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,73890,5550,183000,13.64,819.85,30,813.60,819.90,60,0.61,-29.56,0.00,42.40,55900.00,60,497.00,501.20,120,501.80,15.55,888480,-2550,132960,-0.40,-17.14,0.00,42.74,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,2128020,224790,2650590,13.49,755.00,300,754.20,758.00,930,0.58,-29.30,0.00,43.08,56000.00,120,536.30,539.95,5880,539.45,15.44,5262420,-51390,2039250,-0.42,-16.92,0.00,43.28,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,144390,68880,879930,13.66,706.15,60,700.00,707.00,30,0.56,-29.40,0.00,43.61,56100.00,120,580.30,584.15,120,584.10,15.44,1533060,5640,140070,-0.45,-16.78,0.00,43.70,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,217800,104160,1471770,13.63,651.70,60,646.20,655.15,60,0.53,-29.13,0.00,43.94,56200.00,150,628.50,633.00,120,633.00,15.49,2422230,18480,170940,-0.47,-16.62,0.00,43.96,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,203850,122490,1938840,13.65,602.05,360,597.00,602.05,60,0.51,-28.84,0.00,44.08,56300.00,690,675.00,682.45,120,675.10,15.32,2593860,18240,124080,-0.49,-16.06,0.00,44.08,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,232920,110970,2217120,13.56,550.05,90,550.00,554.00,450,0.48,-28.27,0.00,44.02,56400.00,90,727.05,735.00,60,727.55,15.34,2958210,-62130,178260,-0.52,-15.70,0.00,44.04,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,982710,301650,5008680,13.57,505.25,120,505.90,508.70,120,0.45,-27.78,0.00,43.77,56500.00,30,785.00,789.90,120,789.85,15.54,5557350,-68460,686400,-0.54,-15.53,0.00,43.86,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,377250,59970,2070330,13.74,469.95,60,464.00,468.60,120,0.43,-27.47,0.00,43.36,56600.00,300,833.10,849.00,180,831.60,15.21,1963560,-79980,150600,-0.56,-14.45,0.00,43.51,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,344520,16050,1347630,13.63,425.00,30,424.10,428.40,120,0.40,-26.61,0.00,42.73,56700.00,30,887.30,910.00,150,899.60,15.43,1243860,-57360,90060,-0.59,-14.18,0.00,43.05,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,396810,11700,1289940,13.63,387.15,60,387.10,394.70,60,0.38,-25.85,0.00,41.94,56800.00,60,963.90,977.20,30,977.20,15.82,782130,-40980,122610,-0.61,-14.18,0.00,42.53,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,344100,11100,784170,13.78,358.00,30,354.00,359.00,30,0.35,-25.30,0.00,41.07,56900.00,30,1022.60,1042.30,60,1021.95,15.40,254190,-9720,122730,-0.63,-12.68,0.00,41.69,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,1626315,174135,4203660,13.74,323.45,120,319.70,323.45,90,0.33,-24.35,0.00,39.97,57000.00,30,1096.20,1105.95,420,1085.50,15.36,1723500,-188850,435930,-0.65,-11.79,0.00,40.81,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,139860,-1380,520290,13.84,296.50,870,292.00,296.50,360,0.31,-23.60,0.00,38.83,57100.00,60,1165.05,1180.25,30,1168.35,15.75,99150,-14340,38850,-0.67,-11.65,0.00,40.04,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,163890,20700,701190,13.74,264.25,60,263.85,268.15,420,0.28,-22.43,0.00,37.43,57200.00,60,1236.60,1254.50,90,1249.00,16.06,82320,-4260,33930,-0.69,-11.32,0.00,39.19,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,120900,23400,546090,13.77,238.90,30,236.80,245.00,30,0.26,-21.47,0.00,36.03,57300.00,90,1314.70,1334.60,30,1330.85,16.36,22410,-660,16470,-0.70,-10.96,0.00,38.31,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,98670,12210,470520,13.86,217.95,60,215.10,218.00,60,0.24,-20.63,0.00,34.64,57400.00,30,1378.00,1406.60,60,1395.00,16.15,14820,1200,11970,-0.72,-9.59,0.00,37.00,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,594030,27990,1932360,13.89,196.30,360,195.00,196.40,300,0.22,-19.62,0.00,33.11,57500.00,30,1457.75,1484.95,30,1470.00,16.17,185040,-13290,71790,-0.74,-8.65,0.00,35.79,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,90990,13320,411060,13.87,175.05,150,175.00,179.00,30,0.21,-18.51,0.00,31.46,57600.00,30,1522.45,1625.40,30,1547.50,16.23,5520,420,4320,-0.76,-7.73,0.00,34.56,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,90870,19080,408090,13.93,157.95,60,157.00,162.00,540,0.19,-17.56,0.00,29.90,57700.00,60,1618.40,1693.60,60,1574.35,14.66,630,-300,2520,-0.80,-3.40,0.00,31.10,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,114240,-4110,516900,14.04,143.90,60,140.00,147.00,30,0.17,-16.73,0.00,28.44,57800.00,30,1697.35,1770.10,30,1700.90,16.14,5280,270,3540,-0.79,-5.46,0.00,31.74,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,88620,4560,302730,14.03,127.65,60,127.65,129.80,30,0.16,-15.65,0.00,26.75,57900.00,30,1781.45,1852.80,30,1801.00,16.78,780,-210,2790,-0.80,-5.75,0.00,31.22,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,1057410,77760,2816610,14.06,114.00,450,114.00,115.95,30,0.14,-14.67,0.00,25.15,58000.00,180,1877.50,1904.85,60,1900.00,17.38,95340,-5130,82440,-0.80,-5.96,0.00,30.68,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,75150,11760,304920,14.15,103.00,300,101.85,106.70,450,0.13,-13.84,0.00,23.69,58100.00,600,1832.60,2140.55,600,1868.80,12.96,660,-90,690,-0.89,4.57,0.00,20.97,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,83730,-300,331200,14.19,91.95,30,91.90,96.00,60,0.12,-12.93,0.00,22.17,58200.00,60,1960.70,2176.05,510,2019.05,15.67,1740,-60,2070,-0.86,-0.23,0.00,25.16,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,80550,3510,357900,14.38,84.90,60,83.00,86.00,30,0.11,-12.35,0.00,21.00,58300.00,510,2016.65,2270.35,510,1917.00,0.00,390,30,510,0.00,0.00,0.00,0.00,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,79260,6750,312000,14.27,72.85,120,72.55,76.00,30,0.10,-11.19,0.00,19.24,58400.00,510,1996.10,2409.05,510,3180.70,43.67,0,0,180,-0.65,-52.30,0.00,40.97,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,584280,103170,1665870,14.41,66.50,60,66.45,68.00,420,0.09,-10.58,0.00,18.08,58500.00,30,2337.00,2390.35,30,2352.75,18.68,5700,-1170,18090,-0.85,-3.57,0.00,26.13,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,66930,4710,238020,14.57,61.00,420,60.20,65.70,30,0.08,-10.02,0.00,17.01,58600.00,510,2262.05,2569.50,510,1970.00,0.00,0,0,180,0.00,0.00,0.00,0.00,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,75150,12930,235020,14.60,54.00,600,54.00,56.00,30,0.08,-9.25,0.00,15.72,58700.00,510,2347.95,2672.95,510,3903.40,56.25,0,0,300,-0.63,-72.42,0.00,41.87,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,88320,17100,234300,14.69,48.50,60,48.50,50.00,30,0.07,-8.61,0.00,14.60,58800.00,1020,2421.60,2740.30,510,1924.50,0.00,0,0,210,0.00,0.00,0.00,0.00,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,80340,23310,211230,14.73,43.00,60,42.00,48.80,570,0.06,-7.93,0.00,13.46,58900.00,570,2489.75,2857.30,510,2151.00,0.00,0,0,330,0.00,0.00,0.00,0.00,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,853140,33510,2209710,14.91,39.80,60,39.00,40.40,30,0.06,-7.54,0.00,12.67,59000.00,30,2793.40,2819.10,90,2805.00,19.37,36900,-2010,22440,-0.89,-0.13,0.00,21.24,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,60570,5760,181440,15.23,38.50,570,32.00,37.70,330,0.05,-7.40,0.00,12.22,59100.00,570,2682.90,3018.30,510,2317.15,0.00,0,0,510,0.00,0.00,0.00,0.00,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,79530,960,208290,15.49,36.65,570,31.05,36.00,300,0.05,-7.17,0.00,11.68,59200.00,570,2779.15,3141.25,510,2200.00,0.00,0,0,300,0.00,0.00,0.00,0.00,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,60930,-5070,240660,15.38,30.95,30,29.00,30.95,90,0.04,-6.35,0.00,10.44,59300.00,570,2861.25,3226.00,510,3803.75,43.29,0,0,90,-0.71,-45.35,0.00,37.56,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,43980,-5070,100380,15.48,27.90,450,27.25,29.70,570,0.04,-5.90,0.00,9.67,59400.00,570,2966.00,3324.10,510,3890.90,43.63,0,0,90,-0.72,-45.24,0.00,37.25,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,570750,24840,1317840,15.54,24.85,120,24.50,24.85,30,0.04,-5.43,0.00,8.88,59500.00,510,3126.70,3421.70,180,3314.15,22.36,390,-30,1050,-0.89,-1.67,0.00,20.62,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,75570,35100,178380,15.81,23.85,60,22.00,25.45,300,0.03,-5.28,0.00,8.52,59600.00,570,3159.70,3518.40,510,4241.95,49.02,0,0,90,-0.71,-53.86,0.00,38.07,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,79680,-2340,137460,15.72,20.15,300,20.40,22.40,240,0.03,-4.66,0.00,7.57,59700.00,570,3250.05,3629.00,510,4144.35,44.39,0,0,120,-0.73,-44.32,0.00,36.22,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,44160,6570,210030,15.99,19.40,240,19.40,22.40,300,0.03,-4.54,0.00,7.27,59800.00,570,3351.45,3734.45,510,4234.15,44.77,0,0,120,-0.74,-44.25,0.00,35.93,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,38280,-690,90300,16.17,18.10,30,18.00,18.95,570,0.03,-4.32,0.00,6.86,59900.00,1590,3432.70,3830.85,510,3850.00,30.20,0,0,30,-0.84,-14.12,0.00,26.42,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,1667670,359640,3040710,16.27,16.40,360,16.20,16.35,60,0.02,-4.01,0.00,6.34,60000.00,30,3781.60,3800.00,120,3781.60,23.08,9450,-4410,87510,-0.92,1.19,0.00,17.09,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,38760,990,71580,16.40,15.00,360,14.35,16.30,300,0.02,-3.76,0.00,5.90,60100.00,510,3704.75,4010.50,510,3561.00,0.00,30,0,210,0.00,0.00,0.00,0.00,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,51210,-11010,164790,16.30,12.55,300,13.00,15.40,570,0.02,-3.27,0.00,5.18,60200.00,570,3695.60,4109.15,510,3400.00,0.00,0,0,60,0.00,0.00,0.00,0.00,21:12:00
BANKNIFTY,26 JUN,2025-06-12 21:12:37,56082.55,56100,34620,3150,123510,16.75,13.10,300,12.75,14.65,570,0.02,-3.40,0.00,5.25,60300.00,570,3799.95,4221.20,510,4691.10,46.76,0,0,120,-0.76,-44.06,0.00,34.53,21:12:00
