Symbol,expiry_date,fetch_time,Spot Price,ATM Strike,CE OI,CE Chg in OI,CE Volume,CE IV,CE LTP,CE Bid Qty,CE Bid,CE Ask,CE Ask Qty,CE Delta,CE Theta,CE Gamma,CE Vega,Strike Price,PE Bid Qty,PE Bid,PE Ask,PE Ask Qty,PE LTP,PE IV,PE Volume,PE Chg in OI,PE OI,PE Delta,PE Theta,PE Gamma,PE Vega,timestamp
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,12.26,4131.10,595,2691.80,4637.65,595,0.91,-16.18,0.00,41.98,53200.00,0,0.00,0.00,0,914.20,24.23,0,0,0,-0.24,-8.59,0.00,79.44,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,12.68,4061.80,595,2603.30,4666.70,595,0.90,-16.47,0.00,46.22,53300.00,0,0.00,0.00,0,943.30,24.26,0,0,0,-0.24,-8.67,0.00,80.43,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,13.04,3993.15,595,2515.30,4529.30,175,0.88,-16.73,0.00,50.06,53400.00,0,0.00,867.40,595,973.00,24.29,0,0,0,-0.25,-8.75,0.00,81.41,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,13.36,3925.15,595,2834.35,4416.20,175,0.87,-16.98,0.00,53.59,53500.00,35,463.25,550.00,490,475.00,17.42,735,665,2485,-0.19,-4.81,0.00,69.07,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,13.66,3857.80,0,0.00,4787.15,595,0.86,-17.22,0.00,56.85,53600.00,0,0.00,1049.95,35,1034.35,24.34,0,0,0,-0.26,-8.89,0.00,83.32,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,13.93,3791.10,0,0.00,4266.10,595,0.85,-17.44,0.00,59.89,53700.00,0,0.00,0.00,0,1066.05,24.37,0,0,0,-0.26,-8.96,0.00,84.25,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,14.17,3725.10,0,0.00,4573.75,595,0.84,-17.65,0.00,62.74,53800.00,0,0.00,1095.20,595,1098.35,24.40,0,0,0,-0.27,-9.02,0.00,85.16,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,14.40,3659.70,0,0.00,4153.30,595,0.83,-17.84,0.00,65.41,53900.00,0,0.00,894.35,595,1131.35,24.43,0,0,0,-0.28,-9.09,0.00,86.05,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,385,385,1330,10.48,3352.45,35,3200.00,3296.75,175,0.89,-16.02,0.00,47.23,54000.00,105,564.35,599.00,35,581.50,17.37,4445,1715,16800,-0.22,-5.04,0.00,75.98,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,14.82,3530.95,0,0.00,4258.95,595,0.81,-18.21,0.00,70.30,54100.00,0,0.00,0.00,0,1199.35,24.49,0,0,0,-0.29,-9.20,0.00,87.77,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,15.00,3467.60,0,0.00,4056.10,595,0.80,-18.37,0.00,72.54,54200.00,0,0.00,1319.45,35,1234.35,24.52,0,0,0,-0.29,-9.25,0.00,88.60,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,15.18,3404.95,0,0.00,3906.15,595,0.79,-18.52,0.00,74.67,54300.00,0,0.00,0.00,0,1270.05,24.56,0,0,0,-0.30,-9.30,0.00,89.41,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,15.35,3342.95,0,0.00,4045.05,595,0.78,-18.67,0.00,76.69,54400.00,0,0.00,1349.95,35,1306.40,24.59,0,0,0,-0.30,-9.34,0.00,90.19,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,15.51,3281.60,490,2158.55,3912.95,1085,0.77,-18.80,0.00,78.60,54500.00,980,677.45,1321.60,35,665.05,16.83,0,0,910,-0.25,-4.90,0.00,81.54,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,15.66,3221.00,0,0.00,4007.70,175,0.76,-18.93,0.00,80.42,54600.00,490,495.50,1419.35,420,1040.00,20.88,0,35,35,-0.29,-7.21,0.00,88.56,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,15.80,3161.05,0,0.00,3751.85,595,0.75,-19.05,0.00,82.14,54700.00,490,571.05,862.45,420,1419.60,24.69,0,0,0,-0.32,-9.45,0.00,92.42,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,15.93,3101.80,0,0.00,0.00,0,0.74,-19.16,0.00,83.77,54800.00,490,557.65,1549.75,385,1458.75,24.73,0,0,0,-0.33,-9.48,0.00,93.12,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,16.06,3043.25,0,0.00,3309.05,595,0.73,-19.26,0.00,85.32,54900.00,245,735.00,916.35,385,1498.55,24.76,0,0,0,-0.33,-9.51,0.00,93.80,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,3115,105,1330,11.20,2580.20,35,2500.00,2533.00,35,0.79,-16.83,0.00,73.83,55000.00,35,828.80,865.00,35,846.90,17.27,5635,2485,19670,-0.29,-5.19,0.00,88.36,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,16.31,2928.25,0,0.00,3281.75,350,0.71,-19.43,0.00,88.18,55100.00,980,783.70,975.80,245,1580.25,24.83,0,0,0,-0.35,-9.55,0.00,95.08,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,16.42,2871.80,0,0.00,3871.95,350,0.70,-19.51,0.00,89.49,55200.00,420,628.15,1318.50,455,1622.15,24.87,0,0,0,-0.35,-9.57,0.00,95.68,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,16.53,2816.05,35,1520.55,3495.65,350,0.69,-19.58,0.00,90.74,55300.00,490,860.35,0.00,0,1249.50,20.55,0,0,35,-0.34,-7.02,0.00,94.20,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,16.63,2760.95,0,0.00,3559.05,350,0.68,-19.63,0.00,91.91,55400.00,490,689.15,1870.45,245,1708.05,24.95,0,0,0,-0.36,-9.59,0.00,96.82,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,35,0,0,14.66,2516.50,490,2095.60,2259.35,35,0.69,-18.56,0.00,90.69,55500.00,35,981.00,1020.00,35,1019.95,17.34,455,70,3150,-0.33,-5.14,0.00,93.55,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,16.83,2652.95,0,0.00,2918.05,490,0.66,-19.73,0.00,94.05,55600.00,420,964.10,1728.50,490,1796.80,25.03,0,0,0,-0.38,-9.60,0.00,97.85,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,16.92,2600.00,0,0.00,3336.20,490,0.65,-19.77,0.00,95.02,55700.00,0,0.00,2133.70,490,1842.20,25.07,0,0,0,-0.38,-9.60,0.00,98.33,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,35,0,0,15.26,2380.85,350,1017.95,2267.10,350,0.66,-18.82,0.00,94.64,55800.00,490,770.95,2203.65,490,1888.30,25.11,0,0,0,-0.39,-9.59,0.00,98.79,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,17.10,2496.20,245,1831.15,2256.60,490,0.64,-19.82,0.00,96.77,55900.00,490,799.85,1280.05,490,1935.10,25.15,0,0,0,-0.39,-9.58,0.00,99.22,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,5635,595,3220,10.99,1855.00,35,1845.45,1880.00,35,0.68,-16.52,0.00,92.00,56000.00,35,1200.00,1209.85,70,1200.00,17.27,7665,245,14070,-0.37,-4.86,0.00,97.60,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,17.26,2395.20,490,1110.90,2559.45,490,0.62,-19.84,0.00,98.28,56100.00,140,1108.55,1776.80,490,2030.85,25.23,0,0,0,-0.41,-9.56,0.00,100.01,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,17.34,2345.50,490,1442.75,2459.90,175,0.61,-19.84,0.00,98.95,56200.00,35,1156.95,1584.30,35,1156.95,16.02,665,105,280,-0.38,-4.01,0.00,98.48,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,17.41,2296.75,490,1357.50,2484.75,490,0.60,-19.84,0.00,99.56,56300.00,490,958.25,2556.95,490,2129.15,25.32,0,0,0,-0.42,-9.51,0.00,100.70,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,17.48,2248.70,875,1335.55,2411.05,490,0.59,-19.82,0.00,100.12,56400.00,490,948.25,2585.75,280,2179.45,25.36,0,0,0,-0.42,-9.49,0.00,101.01,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,420,175,525,11.70,1616.00,35,1572.30,1653.55,70,0.61,-16.44,0.00,98.86,56500.00,490,1301.75,1486.10,70,1380.15,16.99,70,35,35,-0.41,-4.31,0.00,100.53,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,17.62,2154.70,350,1243.55,2241.05,490,0.57,-19.78,0.00,101.07,56600.00,420,1365.90,1611.50,1470,2282.15,25.46,0,0,0,-0.44,-9.42,0.00,101.56,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,17.69,2108.70,490,1077.80,2087.30,490,0.57,-19.75,0.00,101.47,56700.00,420,1411.90,2708.40,490,2334.50,25.50,0,0,0,-0.44,-9.39,0.00,101.79,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,17.75,2063.40,0,0.00,2137.45,350,0.56,-19.71,0.00,101.81,56800.00,70,1262.45,1735.75,210,2387.60,25.55,0,0,0,-0.45,-9.35,0.00,102.00,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,17.82,2018.80,0,0.00,2274.80,350,0.55,-19.67,0.00,102.11,56900.00,490,1100.85,2636.75,280,2441.35,25.60,0,0,0,-0.45,-9.31,0.00,102.19,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,8995,700,5040,11.77,1350.00,105,1350.00,1364.40,35,0.55,-15.82,0.00,102.16,57000.00,35,1627.10,1664.95,35,1665.00,17.54,4480,-1960,4200,-0.46,-4.11,0.00,102.35,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,17.94,1931.65,490,1001.65,1561.25,490,0.53,-19.56,0.00,102.55,57100.00,315,1477.65,3165.45,70,2550.95,25.70,0,0,0,-0.47,-9.21,0.00,102.50,21:12:00
