Symbol,expiry_date,fetch_time,Spot Price,ATM Strike,CE OI,CE Chg in OI,CE Volume,CE IV,CE LTP,CE Bid Qty,CE Bid,CE Ask,CE Ask Qty,CE Delta,CE Theta,CE Gamma,CE Vega,Strike Price,PE Bid Qty,PE Bid,PE Ask,PE Ask Qty,PE LTP,PE IV,PE Volume,PE Chg in OI,PE OI,PE Delta,PE Theta,PE Gamma,PE Vega,timestamp
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,23550.00,75,25.10,72.55,675,96.75,20.75,0,0,0,-0.13,-4.50,0.00,14.71,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,23600.00,900,26.00,66.20,900,53.80,17.06,0,0,75,-0.10,-2.88,0.00,11.72,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,23650.00,150,43.55,69.35,900,31.45,14.51,225,75,75,-0.07,-1.90,0.00,9.26,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,1321.40,0,0.00,0.00,0,0.00,0.00,0.00,0.00,23700.00,1800,39.45,71.65,675,121.70,20.85,0,0,0,-0.16,-5.04,0.00,16.62,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,23750.00,900,29.15,109.05,900,131.00,20.88,0,0,0,-0.17,-5.22,0.00,17.25,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,23800.00,900,36.90,81.00,900,140.85,20.92,0,0,0,-0.18,-5.40,0.00,17.88,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,23850.00,900,27.55,87.05,675,66.00,15.76,75,0,75,-0.12,-3.04,0.00,13.89,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,23900.00,675,61.20,121.15,75,74.95,15.91,825,300,375,-0.13,-3.27,0.00,14.84,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,23950.00,900,32.25,111.90,900,173.80,21.03,0,0,0,-0.21,-5.91,0.00,19.72,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,9.82,1087.60,0,0.00,0.00,0,0.95,-7.44,0.00,7.32,24000.00,75,89.50,96.00,150,92.00,16.02,48075,2400,17025,-0.16,-3.61,0.00,16.53,21:12:00
