Symbol,expiry_date,fetch_time,Spot Price,ATM Strike,CE OI,CE Chg in OI,CE Volume,CE IV,CE LTP,CE Bid Qty,CE Bid,CE Ask,CE Ask Qty,CE Delta,CE Theta,CE Gamma,CE Vega,Strike Price,PE Bid Qty,PE Bid,PE Ask,PE Ask Qty,PE LTP,PE IV,PE Volume,PE Chg in OI,PE OI,PE Delta,PE Theta,PE Gamma,PE Vega,timestamp
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,6331500,-1462575,455073525,25.34,0.05,72225,0.05,0.10,61950,0.00,-1.75,0.00,0.02,25300.00,150,411.50,412.00,75,412.00,36.75,31547175,-676050,507300,-0.98,-20.38,0.00,0.25,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,4342275,762975,326405625,28.12,0.05,0,0.00,0.05,104025,0.00,-1.77,0.00,0.02,25350.00,675,461.85,462.35,525,461.85,39.82,4752075,-30975,100575,-0.98,-18.56,0.00,0.21,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,5804625,-1013325,334282125,30.88,0.05,0,0.00,0.05,50025,0.00,-1.80,0.00,0.02,25400.00,1125,511.05,511.65,1275,511.05,37.97,6083700,-171450,191175,-0.99,-3.91,0.00,0.10,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,3804600,798300,186855225,33.61,0.05,270825,0.05,0.10,73425,0.00,-1.82,0.00,0.02,25450.00,75,560.45,563.35,75,563.10,52.25,747300,-23025,15825,-0.98,-39.61,0.00,0.30,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,9263700,-3008625,305295900,36.32,0.05,0,0.00,0.05,362625,0.00,-1.84,0.00,0.02,25500.00,525,611.90,613.25,150,613.60,57.77,3189225,-148725,111825,-0.97,-47.86,0.00,0.32,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,3087600,-191925,131182575,39.00,0.05,0,0.00,0.05,72075,0.00,-1.86,0.00,0.02,25550.00,75,660.15,663.20,750,663.25,60.46,215025,-20325,19275,-0.98,-43.58,0.00,0.28,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,5720175,-1140150,200452425,41.67,0.05,0,0.00,0.05,39300,0.00,-1.88,0.00,0.02,25600.00,75,711.70,713.35,75,713.20,64.07,299250,-5100,41550,-0.98,-43.59,0.00,0.26,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,3236475,396825,99989625,44.32,0.05,0,0.00,0.05,31875,0.00,-1.89,0.00,0.01,25650.00,75,760.00,762.50,75,762.90,66.59,54450,375,6675,-0.98,-39.52,0.00,0.23,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,9087300,2088450,155940750,46.95,0.05,293025,0.05,0.10,25125,0.00,-1.91,0.00,0.01,25700.00,75,810.00,813.70,75,811.45,61.53,159075,-8400,44250,-0.99,-13.76,0.00,0.11,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,3485925,465450,71116050,49.56,0.05,0,0.00,0.05,84975,0.00,-1.92,0.00,0.01,25750.00,75,859.90,863.65,75,862.45,71.66,28275,1650,4650,-0.99,-33.01,0.00,0.19,21:12:00
